"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_IPL_WERT";"Y_IPL_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3000404";"404";"";"Miquel-/Adickesallee";"Frankfurt (Main) Miquel-/Adickesallee";"3476632";"5555103";"8,67218557439934";"50,1316546332196";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000407";"407";"";"Bremer Platz";"Frankfurt (Main) Bremer Platz";"3476470";"5554282";"8,66997072428642";"50,1242673215143";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000408";"408";"";"Lessing-Gymnasium";"Frankfurt (Main) Lessing-Gymnasium";"3476694";"5554356";"8,67309853011105";"50,1249414666821";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000410";"410";"";"Grüneburgpark";"Frankfurt (Main) Grüneburgpark";"3475876";"5555085";"8,6616134340409";"50,1314624285802";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000411";"411";"";"Miquel-/Hansaallee";"Frankfurt (Main) Miquel-/Hansaallee";"3476370";"5555089";"8,66852215729467";"50,1315183512347";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Westend-Nord";"06";"4";"12";"000";"805"
"3000412";"412";"";"Bornwiesenweg";"Frankfurt (Main) Bornwiesenweg";"3477221";"5553990";"8,68048998528775";"50,1216716297975";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000413";"413";"";"Adlerflychtplatz";"Frankfurt (Main) Adlerflychtplatz";"3477293";"5554264";"8,68148038010394";"50,1241376965088";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000414";"414";"";"Hynspergstraße";"Frankfurt (Main) Hynspergstraße";"3477327";"5554673";"8,68193141092887";"50,1278159636402";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000415";"415";"";"Bertramstraße";"Frankfurt (Main) Bertramstraße";"3476992";"5555157";"8,67721720583577";"50,1321542289841";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000416";"416";"";"Musterschule";"Frankfurt (Main) Musterschule";"3477632";"5553997";"8,68623656375948";"50,1217502612099";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000417";"417";"";"Scheffeleck";"Frankfurt (Main) Scheffeleck";"3477717";"5553765";"8,68743872357445";"50,1196677605472";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000419";"419";"";"Glauburgstraße";"Frankfurt (Main) Glauburgstraße";"3477603";"5554530";"8,68579963095252";"50,1265409031757";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000420";"420";"";"Deutsche Nationalbibliothek";"Frankfurt (Main) Deutsche Nationalbibliothek";"3477485";"5555097";"8,68411586009093";"50,1316338178556";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000421";"421";"";"Richard-Wagner-Straße";"Frankfurt (Main) Richard-Wagner-Straße";"3477781";"5554995";"8,68826164105799";"50,1307280336768";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000422";"422";"";"Alte Gasse";"Frankfurt (Main) Alte Gasse";"3477705";"5553596";"8,68728085168211";"50,1181479739913";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000502";"502";"";"Höhenstraße";"Frankfurt (Main) Höhenstraße";"3478727";"5554135";"8,7015402038012";"50,1230313431405";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000504";"504";"";"Hessendenkmal";"Frankfurt (Main) Hessendenkmal";"3477910";"5553778";"8,69013656471447";"50,1197918788483";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000505";"505";"";"Friedberger Platz";"Frankfurt (Main) Friedberger Platz";"3478028";"5554170";"8,69176381528849";"50,123320413838";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000506";"506";"";"Rohrbachstr./Friedberger Ldstr";"Frankfurt (Main) Rohrbach/Friedberger Landstraße";"3478052";"5554545";"8,69207774698657";"50,1266926069959";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000507";"507";"";"Nibelungenplatz";"Frankfurt (Main) Nibelungenplatz";"3478133";"5554803";"8,69319562780238";"50,1290150651917";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000508";"508";"";"Rothschildallee";"Frankfurt (Main) Rothschildallee";"3478275";"5554688";"8,69518809153682";"50,1279864397993";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000509";"509";"";"Günthersburgallee";"Frankfurt (Main) Günthersburgallee";"3478408";"5554564";"8,69705512115971";"50,1268765397205";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000510";"510";"";"Konstablerwache";"Frankfurt (Main) Konstablerwache";"3477748";"5553210";"8,68790467721935";"50,1146793983418";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Frankfurt-Altstadt";"06";"4";"12";"000";"801"
"3000511";"511";"";"Zoo";"Frankfurt (Main) Zoo";"3478522";"5553301";"8,69872076871268";"50,1155261395254";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000512";"512";"";"Merianplatz";"Frankfurt (Main) Merianplatz";"3478280";"5553802";"8,69530868428468";"50,1200213592222";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-Ost";"06";"4";"12";"000";"807"
"3000514";"514";"";"Friedberger Anlage";"Frankfurt (Main) Friedberger Anlage";"3478288";"5553325";"8,69544780349355";"50,1157333516548";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000515";"515";"";"Münzenberger Straße";"Frankfurt (Main) Münzenberger Straße";"3478282";"5555214";"8,69525589613982";"50,1327155059143";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nordend-West";"06";"4";"12";"000";"806"
"3000516";"516";"";"Waldschmidtstraße";"Frankfurt (Main) Waldschmidtstraße";"3478737";"5553602";"8,7017098751003";"50,1182399526895";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000517";"517";"";"Habsburger-/Wittelsbacherallee";"Frankfurt (Main) Habsburger-/Wittelsbacherallee";"3478977";"5553817";"8,70505364843662";"50,1201814252599";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000518";"518";"";"Zobelstraße";"Frankfurt (Main) Zobelstraße";"3478695";"5553009";"8,7011558847252";"50,1129072756904";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000520";"520";"";"Habsburgerallee";"Frankfurt (Main) Habsburgerallee";"3479214";"5553490";"8,70838540587902";"50,1172500302166";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000522";"522";"";"Börneplatz";"Frankfurt (Main) Börneplatz";"3477757";"5552972";"8,68804443410643";"50,1125400813105";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Frankfurt-Altstadt";"06";"4";"12";"000";"801"
"3000523";"523";"";"Allerheiligentor";"Frankfurt (Main) Allerheiligentor";"3478163";"5553056";"8,69371560780958";"50,1133103943153";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000524";"524";"";"Hospital zum Hl.Geist";"Frankfurt (Main) Hospital Zum Heiligen Geist";"3478094";"5552758";"8,69276812749017";"50,110628773985";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000525";"525";"";"Ostendstraße";"Frankfurt (Main) Ostendstraße";"3478402";"5552964";"8,69706218203995";"50,1124920825547";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000526";"526";"";"Ostbahnhof";"Frankfurt (Main) Ostbahnhof";"3479171";"5552986";"8,70781182594806";"50,1127174726518";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000527";"527";"";"Schöne Aussicht";"Frankfurt (Main) Schöne Aussicht";"3477756";"5552688";"8,68804707313073";"50,1099868399069";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Innenstadt";"06";"4";"12";"000";"802"
"3000528";"528";"";"Ostbahnhof/Danziger Platz";"Frankfurt (Main) Ostbahnhof/Danziger Platz";"3479162";"5553091";"8,70768024395336";"50,1136611228967";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000529";"529";"";"Ostbahnhof/Sonnemannstraße";"Frankfurt (Main) Ostbahnhof/Sonnemannstraße";"3478972";"5552875";"8,70503587601556";"50,1117125156298";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Ostend";"06";"4";"12";"000";"808"
"3000559";"559";"";"Oberursel-Hohemark";"Oberursel (Taunus)-Hohemark";"3466989";"5564482";"8,53650579395716";"50,2155111637994";"ZV VHT";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Hochtaunus";"Oberursel (Ts.)";"Oberursel (Ts.)";"06";"4";"34";"008";"020"
"3000901";"901";"";"Eiserner Steg";"Frankfurt (Main) Eiserner Steg";"3477387";"5552375";"8,68290723818579";"50,107158921583";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000902";"902";"";"Frankensteiner Platz";"Frankfurt (Main) Frankensteiner Platz";"3478074";"5552345";"8,69251235383739";"50,1069150955824";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000903";"903";"";"Mühlberg";"Frankfurt (Main) Mühlberg";"3478590";"5551784";"8,69975693778542";"50,1018905225777";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000904";"904";"";"Lettigkautweg";"Frankfurt (Main) Lettigkautweg";"3478855";"5551556";"8,70347357734527";"50,0998502990483";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000905";"905";"";"Elisabethenstraße";"Frankfurt (Main) Elisabethenstraße";"3477763";"5552230";"8,68817171811175";"50,1058696102695";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000906";"906";"";"Lokalbahnhof/Textorstraße";"Frankfurt (Main) Lokalbahnhof/Textorstraße";"3477938";"5551892";"8,69063754026659";"50,1028374903194";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000907";"907";"";"Lokalbahnhof";"Frankfurt (Main) Lokalbahnhof";"3478048";"5551793";"8,69218077692731";"50,1019515577715";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000908";"908";"";"Wendelsplatz";"Frankfurt (Main) Wendelsplatz";"3478001";"5551645";"8,69153240897031";"50,1006192653368";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000909";"909";"";"Brauerei";"Frankfurt (Main) Brauerei";"3477956";"5550936";"8,69094453850425";"50,0942435531213";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000910";"910";"";"Südfriedhof West";"Frankfurt (Main) Südfriedhof West";"3477979";"5550653";"8,69128234157087";"50,0917001875142";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000911";"911";"";"Brücken-/Textorstraße";"Frankfurt (Main) Brücken-/Textorstraße";"3477682";"5551772";"8,6870663509708";"50,1017490625857";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000912";"912";"";"Südbahnhof";"Frankfurt (Main) Südbahnhof";"3477640";"5551502";"8,68649518322281";"50,0993201301046";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000913";"913";"";"Untermainbrücke";"Frankfurt (Main) Untermainbrücke";"3476976";"5552150";"8,67717561025736";"50,10512027537";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000914";"914";"";"Schweizer-/Gartenstraße";"Frankfurt (Main) Schweizer-/Gartenstraße";"3477149";"5551950";"8,67960584144835";"50,1033289546459";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000915";"915";"";"Schwanthalerstraße";"Frankfurt (Main) Schwanthalerstraße";"3477278";"5551689";"8,68142454373143";"50,1009874931549";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000916";"916";"";"Südbahnhof/Mörfelder Landstr.";"Frankfurt (Main) Südbahnhof/Mörfelder Landstraße";"3477689";"5551414";"8,68718519034097";"50,0985308456544";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000917";"917";"";"Oppenheimer Landstraße";"Frankfurt (Main) Oppenheimer Landstraße";"3477250";"5551042";"8,68107187978516";"50,0951697776103";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000918";"918";"";"Breslauer Straße";"Frankfurt (Main) Breslauer Straße";"3476999";"5550814";"8,6775778797653";"50,0931103115742";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000919";"919";"";"Beuthener Straße";"Frankfurt (Main) Beuthener Straße";"3476781";"5550628";"8,6745427598751";"50,0914296235378";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000920";"920";"";"Stresemannallee/Mörfeld. Ldstr";"Frankfurt (Main) Stresemannallee/Mörfelder Landstr";"3476566";"5550407";"8,67155192784018";"50,0894343188509";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000921";"921";"";"Schweizer Platz";"Frankfurt (Main) Schweizer Platz";"3477243";"5551786";"8,68092954824801";"50,1018581931679";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000922";"922";"";"Otto-Hahn-Platz";"Frankfurt (Main) Otto-Hahn-Platz";"3476852";"5551785";"8,67546453736979";"50,1018340276645";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000923";"923";"";"Stresemannallee/Gartenstraße";"Frankfurt (Main) Stresemannallee/Gartenstraße";"3476320";"5551585";"8,66804114245349";"50,1000149362931";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000924";"924";"";"Vogelweidstraße";"Frankfurt (Main) Vogelweidstraße";"3476123";"5551317";"8,66530456615385";"50,0975976560456";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000925";"925";"";"Universitätsklinikum";"Frankfurt (Main) Universitätsklinikum";"3475754";"5551163";"8,6601572683881";"50,0961981649315";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000926";"926";"";"Affentorplatz";"Frankfurt (Main) Affentorplatz";"3477886";"5552095";"8,6898989066582";"50,1046605516679";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000927";"927";"";"Südbahnhof/Schweizer Straße";"Frankfurt (Main) Südbahnhof/Schweizer Straße";"3477449";"5551353";"8,68383451635871";"50,0979733421116";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000928";"928";"";"Schweizer Str./Mörfelder Ldstr";"Frankfurt (Main) Schweizer Str./Mörfelder Landstr.";"3477465";"5551203";"8,68406701815668";"50,0966254261319";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Süd";"06";"4";"12";"000";"814"
"3000929";"929";"";"Städel";"Frankfurt (Main) Städel";"3476637";"5551902";"8,67245226358195";"50,1028774216082";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000930";"930";"";"Heister-/Seehofstraße";"Frankfurt (Main) Heister-/Seehofstraße";"3478390";"5551988";"8,6969499034128";"50,1037172413338";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000933";"933";"";"Stresemannallee Bahnhof";"Frankfurt (Main) Stresemannallee Bahnhof";"3476641";"5550991";"8,67256410327911";"50,0946875439515";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Sachsenhausen-Nord";"06";"4";"12";"000";"813"
"3000961";"961";"";"Ikea";"Hofheim am Taunus-Wallau Ikea";"3454969";"5546962";"8,37018093557099";"50,0572169082655";"MTV";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Main-Taunus";"Hofheim a.Ts.";"Wallau";"06";"4";"36";"007";"050"
"3001001";"1001";"";"Tillystraße";"Frankfurt (Main) Tillystraße";"3468609";"5551778";"8,56025257851547";"50,101391300945";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Nied";"06";"4";"12";"000";"837"
"3001002";"1002";"";"Zuckschwerdtstraße";"Frankfurt (Main) Zuckschwerdtstraße";"3468060";"5551977";"8,55256261273387";"50,1031509606366";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001003";"1003";"";"Emmerich-Josef-Straße";"Frankfurt (Main) Emmerich-Josef-Straße";"3467768";"5551809";"8,54849544788041";"50,1016248158784";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001004";"1004";"";"Bolongaropalast";"Frankfurt (Main) Bolongaropalast";"3468098";"5551790";"8,55310941372286";"50,1014718738914";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001005";"1005";"";"Mainberg";"Frankfurt (Main) Mainberg";"3467844";"5551628";"8,54957296989634";"50,1000017527206";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001006";"1006";"";"Hostatostraße";"Frankfurt (Main) Hostatostraße";"3467627";"5551832";"8,54652275280387";"50,1018238957282";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001007";"1007";"";"Ludwigshafener Straße";"Frankfurt (Main) Ludwigshafener Straße";"3467284";"5551619";"8,54174695683481";"50,0998901742693";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001008";"1008";"";"Höchst Bahnhof";"Frankfurt (Main) Höchst Bahnhof";"3467369";"5551910";"8,54291002222922";"50,1025109580056";"TRAFFIQ";"1";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001010";"1010";"";"Industriepark Höchst Tor Ost";"Frankfurt (Main) Industriepark Höchst Tor Ost";"3467021";"5551337";"8,53809558187218";"50,0973404050471";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
"3001012";"1012";"";"Industriepark Höchst Tor Nord";"Frankfurt (Main) Industriepark Höchst Tor Nord";"3466326";"5551408";"8,52837626336346";"50,0979395961445";"TRAFFIQ";"0";"01.01.1995";"";"1";"Hessen";"Darmstadt";"Stadt Frankfurt a.M";"Frankfurt a.M.";"Höchst";"06";"4";"12";"000";"836"
